Time,trustor,trustee,pkts_f,pkts_d,pdr,frds,coi
3846,15,7,3,1,0.75,0,0
3847,10,1,2,3,0.4,1,0
3848,10,12,5,0,1,0,0
3848,4,7,1,2,0.333333333,0,0
3848,13,7,5,3,0.625,0,0
3849,4,12,2,1,0.666666667,0,1
3850,13,2,1,0,1,1,1
3850,10,1,4,6,0.4,1,0
3851,1,14,2,3,0.4,0,0
3851,10,12,4,6,0.4,0,0
3851,14,7,1,0,1,0,1
3853,12,4,3,3,0.5,0,1
3853,9,1,2,4,0.333333333,0,0
3853,4,7,6,1,0.857142857,0,0
3855,8,11,2,1,0.666666667,0,1
3855,1,9,6,1,0.857142857,0,0
3855,12,7,2,1,0.666666667,0,0
3856,14,2,3,0,1,0,0
3856,1,12,1,6,0.142857143,1,0
3857,9,11,1,5,0.166666667,0,0
3858,13,1,8,0,1,0,0
3858,9,5,1,5,0.166666667,1,0
3858,3,10,5,0,1,0,0
3859,3,14,4,1,0.8,0,0
3860,8,3,3,2,0.6,1,1
3860,11,8,2,1,0.666666667,0,1
3861,3,12,6,4,0.6,0,0
3861,8,14,4,1,0.8,0,0
3862,3,8,3,7,0.3,1,1
3862,14,7,1,1,0.5,0,1
3863,14,2,2,0,1,0,0
3863,8,13,4,4,0.5,0,0
3864,8,4,7,1,0.875,0,0
3864,5,6,2,5,0.285714286,1,1
3865,12,2,1,0,1,0,1
3865,5,13,7,0,1,0,0
3866,9,5,2,1,0.666666667,1,0
3866,15,7,1,0,1,0,0
3867,2,11,1,0,1,0,0
3868,8,13,1,2,0.333333333,0,0
3868,13,7,1,4,0.2,0,0
3869,11,1,5,0,1,0,1
3869,3,15,5,5,0.5,0,1
3870,7,1,6,3,0.666666667,1,0
3870,3,8,3,7,0.3,1,1
3871,15,2,1,9,0.1,0,0
3871,7,14,1,8,0.111111111,0,1
3872,2,8,1,0,1,1,0
3873,7,3,1,9,0.1,0,0
3873,13,8,1,2,0.333333333,0,0
3874,2,14,1,0,1,0,0
3875,8,11,2,1,0.666666667,0,1
3875,13,9,3,4,0.428571429,0,1
3876,12,4,2,5,0.285714286,0,1
3876,8,2,1,2,0.333333333,1,0
3876,3,13,2,1,0.666666667,0,0
3878,1,14,2,4,0.333333333,0,0
3878,9,12,2,7,0.222222222,0,1
3878,15,6,8,0,1,0,0
3879,11,5,2,6,0.25,0,0
3879,9,4,2,7,0.222222222,0,1
3880,5,9,3,0,1,1,0
3881,11,5,9,0,1,0,0
3881,8,3,7,0,1,1,1
3881,5,13,2,1,0.666666667,0,0
3882,8,11,7,0,1,0,1
3882,13,7,7,2,0.777777778,0,0
3883,1,13,6,2,0.75,0,0
3884,8,1,1,6,0.142857143,0,1
3884,15,9,1,6,0.142857143,0,0
3885,11,3,3,4,0.428571429,1,1
3885,2,12,1,8,0.111111111,0,1
3885,8,12,2,5,0.285714286,0,0
3886,2,9,2,7,0.222222222,0,1
3887,12,5,2,3,0.4,1,0
3887,6,14,7,0,1,0,1
3888,6,5,3,4,0.428571429,1,1
3888,3,10,3,0,1,0,0
3888,11,9,2,3,0.4,0,0
3890,13,3,4,0,1,0,0
3890,3,13,6,4,0.6,0,0
3890,7,11,4,0,1,0,0
3891,7,1,4,0,1,1,0
3891,3,7,2,8,0.2,0,0
3891,13,9,4,0,1,0,1
3893,14,3,1,0,1,0,0
3893,4,14,5,3,0.625,1,0
3893,8,13,1,0,1,0,0
3894,8,2,1,0,1,1,0
3895,5,6,1,2,0.333333333,1,1
3895,12,7,3,0,1,0,0
3896,6,12,1,0,1,0,0
3897,14,5,3,4,0.428571429,0,1
3897,2,7,4,0,1,0,0
3898,8,2,1,9,0.1,1,0
3899,11,4,2,8,0.2,0,0
3899,4,12,4,0,1,0,1
3900,10,2,3,2,0.6,0,0
3901,5,8,1,0,1,0,0
3901,13,6,3,1,0.75,0,0
3902,5,14,1,0,1,0,1
3902,8,12,1,0,1,0,0
3903,8,3,1,0,1,1,1
3903,11,10,1,0,1,0,0
3904,2,15,4,0,1,0,0
3905,6,3,1,0,1,0,0
3905,2,10,3,1,0.75,0,0
3905,12,10,3,6,0.333333333,0,0
3906,13,2,8,1,0.888888889,1,1
3907,10,5,1,1,0.5,0,1
3907,5,9,6,4,0.6,1,0
3908,5,15,5,5,0.5,0,0
3908,15,9,4,1,0.8,0,0
3909,12,1,4,1,0.8,1,0
3909,8,5,2,3,0.4,0,0
3910,8,11,2,3,0.4,0,1
3910,1,6,6,0,1,0,0
3911,1,12,3,3,0.5,1,0
3911,13,9,6,3,0.666666667,0,1
3912,12,3,4,5,0.444444444,0,0
3912,8,13,7,0,1,0,0
3913,1,11,2,4,0.333333333,0,1
3914,9,15,3,3,0.5,0,0
3914,13,7,4,0,1,0,0
3915,2,9,3,2,0.6,0,1
3916,8,13,3,0,1,0,0
3916,13,10,2,6,0.25,0,0
3917,11,3,8,0,1,1,1
3917,8,5,3,0,1,0,0
3917,2,9,1,0,1,0,1
3918,2,13,1,0,1,1,1
3919,11,4,4,4,0.5,0,0
3919,10,5,1,9,0.1,0,1
3920,5,13,8,2,0.8,0,0
3920,10,14,9,1,0.9,1,1
3921,11,5,8,1,0.888888889,0,0
3922,8,4,8,2,0.8,0,0
3922,3,12,2,3,0.4,0,0
3922,15,7,7,2,0.777777778,0,0
3923,8,11,1,9,0.1,0,1
3923,3,10,4,1,0.8,0,0
3924,14,9,3,6,0.333333333,0,0
3925,15,4,5,4,0.555555556,0,0
3925,6,3,7,3,0.7,0,0
3925,4,9,6,1,0.857142857,0,1
3926,4,13,7,0,1,0,0
3927,12,2,4,2,0.666666667,0,1
3927,10,14,2,1,0.666666667,1,1
3928,10,4,3,0,1,1,0
3928,2,15,6,0,1,0,0
3928,13,9,1,5,0.166666667,0,1
3929,2,7,3,3,0.5,0,0
3930,14,3,1,0,1,0,0
3930,6,14,5,0,1,0,1
3931,6,1,4,1,0.8,0,0
3931,3,7,3,0,1,0,0
3931,14,8,1,0,1,0,0
3933,8,15,6,0,1,0,1
3933,1,6,3,2,0.6,0,0
3933,15,8,5,0,1,0,1
3935,14,1,1,0,1,0,0
3935,6,1,3,2,0.6,0,0
3935,5,11,1,0,1,0,0
3936,6,14,4,1,0.8,0,1
3936,5,8,1,0,1,0,0
3937,13,1,2,1,0.666666667,0,0
3938,8,1,2,3,0.4,0,1
3938,5,12,2,1,0.666666667,1,0
3938,14,9,2,1,0.666666667,0,0
3939,8,11,2,3,0.4,0,1
3940,2,8,4,1,0.8,1,0
3940,11,10,2,3,0.4,0,0
3941,12,1,3,2,0.6,1,0
3941,9,1,3,4,0.428571429,0,0
3941,2,14,5,0,1,0,0
3942,9,14,4,3,0.571428571,0,0
3943,15,2,9,0,1,0,0
3943,2,15,5,5,0.5,0,0
3944,8,1,2,8,0.2,0,1
3944,2,8,10,0,1,1,0
3944,14,8,7,2,0.777777778,0,0
3945,8,13,4,6,0.4,0,0
3946,5,10,2,5,0.285714286,0,1
3946,15,10,2,6,0.25,0,0
3947,5,12,7,0,1,1,0
3947,10,11,4,0,1,0,0
3948,14,7,1,0,1,0,1
3949,7,4,1,2,0.333333333,0,0
3949,2,7,2,5,0.285714286,0,0
3950,2,15,6,1,0.857142857,0,0
3950,7,15,3,0,1,0,0
3950,12,6,1,1,0.5,0,0
3951,14,4,1,1,0.5,1,0
3952,10,12,2,8,0.2,0,0
3952,3,9,1,0,1,0,0
3953,15,10,1,0,1,0,0
3954,12,4,1,0,1,0,1
3954,8,14,6,2,0.75,0,0
3954,3,9,1,4,0.2,0,0
3955,3,11,3,2,0.6,1,1
3956,14,3,1,8,0.111111111,0,0
3956,10,3,1,4,0.2,0,0
3957,1,6,8,2,0.8,0,0
3957,12,10,5,4,0.555555556,0,0
3958,8,4,3,6,0.333333333,0,0
3958,1,15,5,5,0.5,0,1
3959,8,11,7,2,0.777777778,0,1
3959,14,8,2,8,0.2,0,0
3960,4,12,1,1,0.5,0,1
3961,9,4,2,7,0.222222222,0,1
3961,14,9,1,1,0.5,0,0
3962,1,13,2,6,0.25,0,0
3962,9,14,9,0,1,0,0
3963,1,9,4,4,0.5,0,0
3963,14,7,1,0,1,0,1
3964,11,3,1,0,1,1,1
3964,9,5,3,3,0.5,1,0
3965,1,11,1,0,1,0,1
3966,6,15,4,5,0.444444444,0,0
3966,1,7,1,0,1,1,0
3966,11,9,1,0,1,0,0
3967,6,2,4,5,0.444444444,0,0
3968,14,3,1,3,0.25,0,0
3968,2,11,9,1,0.9,0,0
3969,6,5,1,1,0.5,1,1
3970,2,8,1,0,1,1,0
3970,13,7,1,5,0.166666667,0,0
3971,10,1,4,1,0.8,1,0
3972,13,2,3,3,0.5,1,1
3972,1,14,4,4,0.5,0,0
3972,10,11,1,4,0.2,0,0
3973,1,6,5,3,0.625,0,0
3974,11,1,2,0,1,0,1
3974,6,3,2,4,0.333333333,0,0
3975,2,6,3,0,1,0,0
3975,15,8,1,1,0.5,0,1
3976,9,14,1,9,0.1,0,0
3977,9,1,2,8,0.2,0,0
3977,5,9,1,5,0.166666667,1,0
3977,13,6,3,2,0.6,0,0
3979,4,13,1,0,1,0,0
3979,6,14,5,2,0.714285714,0,1
3979,14,10,8,2,0.8,1,1
3980,12,4,3,7,0.3,0,1
3980,6,4,5,2,0.714285714,0,0
3980,4,6,1,0,1,0,0
3982,14,4,3,4,0.428571429,1,0
3982,9,5,6,2,0.75,1,0
3982,1,8,2,3,0.4,0,1
3983,1,14,4,1,0.8,0,0
3983,15,9,3,4,0.428571429,0,0
3984,6,14,6,3,0.666666667,0,1
3985,2,12,4,1,0.8,0,1
3985,14,8,4,1,0.8,0,0
3986,14,5,3,2,0.6,0,1
3986,8,4,4,2,0.666666667,0,0
3987,2,8,3,0,1,1,0
3988,9,3,2,5,0.285714286,0,0
3988,2,11,2,1,0.666666667,0,0
3988,11,7,2,7,0.222222222,0,0
3990,13,1,1,2,0.333333333,0,0
3990,8,4,7,2,0.777777778,0,0
3990,4,15,6,0,1,0,0
3991,4,9,4,2,0.666666667,0,1
3992,10,5,1,1,0.5,0,1
3992,11,7,2,0,1,0,0
3993,13,1,2,0,1,0,0
3993,4,6,2,5,0.285714286,0,0
3994,7,4,3,0,1,0,0
3994,4,14,7,0,1,1,0
3995,7,12,1,2,0.333333333,0,0
3995,14,7,1,0,1,0,1
3996,11,2,1,0,1,0,0
3996,1,12,1,1,0.5,1,0
3997,10,14,2,1,0.666666667,1,1
3998,10,4,3,0,1,1,0
3998,5,12,7,1,0.875,1,0
3998,14,10,1,2,0.333333333,1,1
3999,5,7,1,7,0.125,1,1
4000,11,1,3,3,0.5,0,1
4000,9,2,2,1,0.666666667,0,1
4001,5,15,1,0,1,0,0
4001,12,9,4,2,0.666666667,0,1
4002,9,13,6,1,0.857142857,0,1
4003,9,5,5,2,0.714285714,1,0
4003,2,7,1,6,0.142857143,0,0
4003,13,10,1,3,0.25,0,0
4004,15,3,3,1,0.75,0,1
4005,7,3,1,0,1,0,0
4005,2,15,1,2,0.333333333,0,0
4006,7,13,1,0,1,0,0
4006,13,7,4,2,0.666666667,0,0
4007,5,13,7,1,0.875,0,0
4008,8,2,3,1,0.75,1,0
4008,15,9,1,2,0.333333333,0,0
4009,15,1,2,1,0.666666667,0,1
4009,3,7,5,5,0.5,0,0
4010,9,12,3,1,0.75,0,1
4011,9,3,4,0,1,0,0
4011,4,11,1,4,0.2,0,0
4011,15,9,4,4,0.5,0,0
4012,14,2,1,7,0.125,0,0
4013,5,11,1,0,1,0,0
4013,10,11,2,1,0.666666667,0,0
4014,14,2,3,5,0.375,0,0
4014,10,1,3,0,1,1,0
4015,3,8,1,3,0.25,1,1
4015,11,8,2,6,0.25,0,1
4016,8,5,1,1,0.5,0,0
4017,13,1,1,0,1,0,0
4017,8,13,2,0,1,0,0
4017,5,8,2,0,1,0,0
4018,5,12,2,0,1,1,0
4019,6,15,3,3,0.5,0,0
4019,13,9,6,1,0.857142857,0,1
4020,5,12,1,7,0.125,1,0
4021,10,13,1,3,0.25,0,0
4021,11,7,2,5,0.285714286,0,0
4022,3,12,6,4,0.6,0,0
4023,7,14,4,5,0.444444444,0,1
4023,14,7,5,5,0.5,0,1
4024,7,3,2,7,0.222222222,0,0
4024,1,8,2,0,1,0,1
4025,13,8,1,7,0.125,0,0
4026,13,3,7,1,0.875,0,0
4026,8,11,2,1,0.666666667,0,1
4026,2,8,2,0,1,1,0
4027,8,2,2,1,0.666666667,1,0
4027,2,14,2,0,1,0,0
4028,13,1,1,0,1,0,0
4029,8,4,5,0,1,0,0
4029,1,12,6,0,1,1,0
4030,11,3,4,0,1,1,1
4030,8,13,3,2,0.6,0,0
4031,5,14,1,9,0.1,0,1
4031,11,8,1,3,0.25,0,1
4032,7,5,5,3,0.625,1,1
4032,5,9,3,7,0.3,1,0
4033,7,15,2,6,0.25,0,0
4033,15,7,7,2,0.777777778,0,0
4034,11,4,4,5,0.444444444,0,0
4034,2,7,1,0,1,0,0
4035,6,4,1,0,1,0,0
4035,2,11,1,0,1,0,0
4036,13,2,2,0,1,1,1
4036,6,15,1,0,1,0,0
4037,3,11,5,3,0.625,1,1
4038,12,3,4,2,0.666666667,0,0
4038,8,3,2,0,1,1,1
4039,8,13,1,1,0.5,0,0
4039,2,6,7,2,0.777777778,0,0
4039,15,6,5,1,0.833333333,0,0
4041,11,3,1,0,1,1,1
4041,6,11,4,4,0.5,0,0
4041,5,9,6,0,1,1,0
4042,6,2,4,4,0.5,0,0
4042,5,11,3,3,0.5,0,0
4043,12,6,1,4,0.2,0,0
4044,9,4,9,1,0.9,0,1
4044,2,6,1,6,0.142857143,0,0
4045,13,8,1,9,0.1,0,0
4046,15,3,1,9,0.1,0,1
4046,10,5,1,3,0.25,0,1
4046,3,9,1,6,0.142857143,0,0
4047,3,12,2,5,0.285714286,0,0
4047,10,13,4,0,1,0,0
4048,13,7,2,3,0.4,0,0
4049,12,3,5,0,1,0,0
4049,9,2,1,6,0.142857143,0,1
4049,1,9,3,1,0.75,0,0
4051,13,5,9,1,0.9,0,0
4051,10,11,1,0,1,0,0
4051,5,8,5,5,0.5,0,0
4052,10,5,1,0,1,0,1
4052,5,14,4,6,0.4,0,1
4052,11,6,4,6,0.4,0,0
4054,2,11,2,2,0.5,0,0
4054,10,12,1,8,0.111111111,0,0
4054,15,10,3,7,0.3,0,0
4055,2,8,3,1,0.75,1,0
4056,9,5,3,3,0.5,1,0
4056,14,8,4,6,0.4,0,0
4057,13,5,10,0,1,0,0
4057,9,13,2,4,0.333333333,0,1
4057,4,10,4,4,0.5,1,0
4058,4,11,7,1,0.875,0,0
4059,15,3,3,6,0.333333333,0,1
4059,9,5,2,0,1,1,0
4060,2,12,5,5,0.5,0,1
4060,9,14,1,1,0.5,0,0
4060,13,6,9,0,1,0,0
4062,11,4,5,1,0.833333333,0,0
4062,10,2,1,8,0.111111111,0,0
4062,3,12,3,0,1,0,0
4063,10,11,3,6,0.333333333,0,0
4063,3,10,2,1,0.666666667,0,0
4063,14,10,5,1,0.833333333,1,1
4065,1,13,1,0,1,0,0
4065,8,14,1,0,1,0,0
4065,15,9,5,0,1,0,0
4066,1,8,1,0,1,0,1
4067,10,14,1,0,1,1,1
4067,12,7,2,5,0.285714286,0,0
4068,15,4,2,5,0.285714286,0,0
4068,3,12,2,0,1,0,0
4069,8,12,1,0,1,0,0
4069,3,6,1,1,0.5,0,0
4070,14,5,5,5,0.5,0,1
4070,8,3,1,0,1,1,1
4071,5,13,3,6,0.333333333,0,0
4072,8,11,4,2,0.666666667,0,1
4072,5,8,6,3,0.666666667,0,0
4072,12,9,3,1,0.75,0,1
4073,8,5,3,3,0.5,0,0
4074,2,7,1,8,0.111111111,0,0
4074,12,10,3,0,1,0,0
4075,15,4,3,0,1,0,0
4075,2,11,4,5,0.444444444,0,0
4075,10,12,3,3,0.5,0,0
4077,10,5,3,0,1,0,1
4077,1,12,1,3,0.25,1,0
4077,12,6,1,2,0.333333333,0,0
4079,6,4,5,2,0.714285714,0,0
4079,4,9,3,6,0.333333333,0,1
4079,11,8,7,0,1,0,1
4081,12,2,1,8,0.111111111,0,1
4081,5,13,2,3,0.4,0,0
4081,9,12,4,2,0.666666667,0,1
4082,9,2,1,5,0.166666667,0,1
4082,5,9,3,2,0.6,1,0
4082,14,7,4,5,0.444444444,0,1
4084,15,4,5,3,0.625,0,0
4084,7,4,3,3,0.5,0,0
4084,1,13,1,3,0.25,0,0
4085,1,8,2,2,0.5,0,1
4086,10,14,1,1,0.5,1,1
4086,11,10,1,2,0.333333333,0,0
4087,2,12,4,2,0.666666667,0,1
4088,7,5,2,0,1,1,1
4088,2,7,6,0,1,0,0
4088,14,8,2,0,1,0,0
4090,8,11,8,2,0.8,0,1
4090,1,6,4,4,0.5,0,0
4090,12,7,1,0,1,0,0
4091,12,3,1,0,1,0,0
4091,8,5,4,6,0.4,0,0
4092,5,8,1,9,0.1,0,0
4093,15,4,1,4,0.2,0,0
4093,5,11,2,8,0.2,0,0
4093,8,13,4,4,0.5,0,0
4094,13,6,2,3,0.4,0,0
4095,6,13,3,0,1,0,0
4095,5,6,3,0,1,1,1
4096,12,4,5,0,1,0,1
4096,6,1,3,0,1,0,0
4097,4,14,8,0,1,1,0
4098,12,1,3,5,0.375,1,0
4098,7,2,6,3,0.666666667,0,0
4098,4,8,2,6,0.25,0,0
4099,7,11,8,1,0.888888889,0,0
4100,13,1,3,0,1,0,0
4100,5,11,8,1,0.888888889,0,0
4101,8,4,2,0,1,0,0
4101,14,10,3,0,1,1,1
4102,8,12,1,1,0.5,0,0
4102,1,9,1,6,0.142857143,0,0
4103,1,14,5,2,0.714285714,0,0
4103,13,10,2,3,0.4,0,0
4104,14,3,3,2,0.6,0,0
4104,6,13,3,1,0.75,0,0
4105,2,8,1,3,0.25,1,0
4106,13,3,7,2,0.777777778,0,0
4106,9,1,2,0,1,0,0
4107,3,12,3,3,0.5,0,0
4107,9,13,2,0,1,0,1
4108,14,3,2,4,0.333333333,0,0
4108,3,9,3,3,0.5,0,0
4109,6,13,1,5,0.166666667,0,0
4110,13,3,4,0,1,0,0
4110,3,15,3,6,0.333333333,0,1
4111,6,13,2,0,1,0,0
4111,3,8,8,1,0.888888889,1,1
4112,15,4,6,2,0.75,0,0
4112,6,2,1,1,0.5,0,0
4113,5,11,2,5,0.285714286,0,0
4114,8,12,3,2,0.6,0,0
4114,5,7,4,3,0.571428571,1,1
4114,14,9,1,3,0.25,0,0
4115,14,3,1,3,0.25,0,0
4115,8,5,4,1,0.8,0,0
4116,5,10,3,5,0.375,0,1
4117,7,4,9,1,0.9,0,0
4117,5,11,5,3,0.625,0,0
4117,13,10,3,2,0.6,0,0
4119,13,5,4,5,0.444444444,0,0
4119,10,5,9,1,0.9,0,1
4119,2,8,4,1,0.8,1,0
4120,10,12,2,8,0.2,0,0
4121,13,2,5,1,0.833333333,1,1
4121,3,12,3,1,0.75,0,0
4122,8,14,1,5,0.166666667,0,0
4122,12,6,1,5,0.166666667,0,0
4123,1,14,5,2,0.714285714,0,0
4124,12,4,7,2,0.777777778,0,1
4124,6,4,5,3,0.625,0,0
4124,1,10,6,1,0.857142857,1,0
4126,10,5,6,3,0.666666667,0,1
4126,4,15,3,1,0.75,0,0
4126,11,8,6,0,1,0,1
4127,14,5,5,1,0.833333333,0,1
4127,10,13,8,1,0.888888889,0,0
4128,2,7,8,1,0.888888889,0,0
4129,9,11,1,4,0.2,0,0
4129,13,7,7,0,1,0,0
4130,9,5,1,4,0.2,1,0
4130,1,9,4,6,0.4,0,0
4131,1,11,3,7,0.3,0,1
4131,14,9,6,0,1,0,0
4132,14,5,1,5,0.166666667,0,1
4132,9,11,2,5,0.285714286,0,0
4133,9,2,5,2,0.714285714,0,1
4133,3,7,1,4,0.2,0,0
4134,15,1,1,1,0.5,0,1
4135,8,4,1,2,0.333333333,0,0
4135,5,7,3,1,0.75,1,1
4136,5,11,3,1,0.75,0,0
4136,11,6,2,4,0.333333333,0,0
4137,15,4,3,3,0.5,0,0
4137,10,15,5,4,0.555555556,0,0
4138,10,3,6,3,0.666666667,0,0
4138,4,6,2,0,1,0,0
4139,12,2,2,5,0.285714286,0,1
4140,1,14,3,3,0.5,0,0
4140,8,14,2,2,0.5,0,0
4140,13,6,1,6,0.142857143,0,0
4142,15,2,2,0,1,0,0
4142,9,1,3,1,0.75,0,0
4142,1,6,4,0,1,0,0
4143,1,12,3,1,0.75,1,0
4143,9,11,2,2,0.5,0,0
4143,12,10,1,1,0.5,0,0
4145,12,3,2,0,1,0,0
4145,8,4,5,1,0.833333333,0,0
4145,1,11,3,0,1,0,1
4146,13,7,1,1,0.5,0,0
4147,6,4,2,5,0.285714286,0,0
4147,2,7,4,2,0.666666667,0,0
4148,13,5,8,0,1,0,0
4148,6,14,6,1,0.857142857,0,1
4149,4,10,1,2,0.333333333,1,0
4149,14,10,7,1,0.875,1,1
4150,9,13,1,5,0.166666667,0,1
4151,12,3,6,2,0.75,0,0
4151,3,15,1,2,0.333333333,0,1
4152,7,12,2,0,1,0,0
4153,15,3,4,0,1,0,1
4153,4,14,2,1,0.666666667,1,0
4154,9,11,1,0,1,0,0
4154,4,8,3,0,1,0,0
4154,15,10,1,3,0.25,0,0
4156,7,4,4,3,0.571428571,0,0
4156,5,11,2,1,0.666666667,0,0
4156,14,6,1,5,0.166666667,0,1
4157,13,1,1,5,0.166666667,0,0
4157,7,12,1,6,0.142857143,0,0
4157,5,8,2,1,0.666666667,0,0
4159,15,3,1,0,1,0,1
4159,6,1,10,0,1,0,0
4159,5,7,4,2,0.666666667,1,1
4161,12,3,2,5,0.285714286,0,0
4161,3,15,5,1,0.833333333,0,1
4161,9,15,5,3,0.625,0,0
4162,14,9,7,0,1,0,0
4163,9,3,7,2,0.777777778,0,0
4163,2,9,5,3,0.625,0,1
4164,15,6,7,2,0.777777778,0,0
4165,11,1,5,4,0.555555556,0,1
4165,7,3,1,0,1,0,0
4165,3,13,2,0,1,0,0
4167,12,5,2,1,0.666666667,1,0
4167,8,2,2,2,0.5,1,0
4167,1,6,4,0,1,0,0
4168,1,14,1,3,0.25,0,0
4168,8,15,4,0,1,0,1
4169,12,3,3,0,1,0,0
4170,10,4,6,0,1,1,0
4170,1,10,10,0,1,1,0
4171,1,15,4,6,0.4,0,1
4171,11,10,5,2,0.714285714,0,0
4172,12,3,4,3,0.571428571,0,0
4172,8,2,1,3,0.25,1,0
4173,2,15,7,0,1,0,0
4173,8,11,2,2,0.5,0,1
4174,2,10,5,2,0.714285714,0,0
4174,15,6,2,2,0.5,0,0
4175,12,2,4,0,1,0,1
4175,6,2,1,1,0.5,0,0
4176,6,13,1,1,0.5,0,0
4176,5,9,2,2,0.5,1,0
4177,5,13,1,3,0.25,0,0
4177,15,6,1,6,0.142857143,0,0
4178,8,1,1,9,0.1,0,1
4179,14,2,2,3,0.4,0,0
4179,3,13,8,2,0.8,0,0
4179,8,14,4,6,0.4,0,0
4180,15,8,4,1,0.8,0,1
4181,7,12,7,0,1,0,0
4181,5,6,4,2,0.666666667,1,1
4182,13,3,1,0,1,0,0
4182,7,1,5,2,0.714285714,1,0
4182,5,12,5,1,0.833333333,1,0
4184,7,3,1,2,0.333333333,0,0
4184,2,6,6,2,0.75,0,0
4184,11,8,6,4,0.6,0,1
4185,7,13,2,1,0.666666667,0,0
4186,3,14,1,0,1,0,0
4186,14,8,8,1,0.888888889,0,0
4187,11,1,2,7,0.222222222,0,1
4187,9,2,2,0,1,0,1
4188,4,14,1,0,1,1,0
4189,10,15,4,5,0.444444444,0,0
4189,11,8,7,1,0.875,0,1
4190,12,4,6,2,0.75,0,1
4190,5,8,8,0,1,0,0
4191,7,13,6,2,0.75,0,0
4192,7,2,2,6,0.25,0,0
4192,4,11,1,4,0.2,0,0
4192,12,6,1,3,0.25,0,0
4193,13,3,2,2,0.5,0,0
4193,4,9,1,4,0.2,0,1
4194,10,2,4,4,0.5,0,0
4195,10,12,1,7,0.125,0,0
4195,2,10,1,0,1,0,0
4195,13,7,1,0,1,0,0
4196,15,5,1,0,1,0,0
4197,6,5,3,1,0.75,1,1
4197,5,12,8,1,0.888888889,1,0
4198,5,9,4,5,0.444444444,1,0
4198,11,7,4,2,0.666666667,0,0
4199,13,2,1,5,0.166666667,1,1
4199,7,15,3,1,0.75,0,0
4200,1,13,2,1,0.666666667,0,0
4201,8,2,3,1,0.75,1,0
4201,14,10,4,0,1,1,1
4202,15,5,1,3,0.25,0,0
4202,3,10,1,5,0.166666667,0,0
4203,9,12,2,5,0.285714286,0,1
4204,9,4,3,4,0.428571429,0,1
4204,5,13,4,1,0.8,0,0
4204,11,9,4,3,0.571428571,0,0
4205,5,7,5,0,1,1,1
4206,14,4,1,8,0.111111111,1,0
4206,6,5,2,6,0.25,1,1
4207,6,11,1,7,0.125,0,0
4207,5,10,4,0,1,0,1
4208,15,4,2,1,0.666666667,0,0
4209,2,12,1,5,0.166666667,0,1
4209,9,14,2,0,1,0,0
4209,14,8,2,1,0.666666667,0,0
4210,2,6,4,2,0.666666667,0,0
4211,14,2,4,1,0.8,0,0
4211,6,4,6,1,0.857142857,0,0
4212,1,6,6,0,1,0,0
4213,1,15,1,5,0.166666667,0,1
4213,10,11,2,1,0.666666667,0,0
4213,13,8,3,6,0.333333333,0,0
4215,15,2,3,0,1,0,0
4215,9,3,4,5,0.444444444,0,0
4215,1,14,1,9,0.1,0,0
4216,9,13,8,1,0.888888889,0,1
4216,1,8,4,6,0.4,0,1
4217,14,3,1,0,1,0,0
4218,6,15,2,4,0.333333333,0,0
4218,1,6,6,1,0.857142857,0,0
4218,14,8,1,0,1,0,0
4219,1,13,4,3,0.571428571,0,0
4220,11,2,5,4,0.555555556,0,0
4220,10,12,2,8,0.2,0,0
4221,10,3,3,7,0.3,0,0
4221,4,11,4,2,0.666666667,0,0
4221,15,6,2,7,0.222222222,0,0
4223,13,5,5,5,0.5,0,0
4223,9,4,5,2,0.714285714,0,1
4223,2,8,7,0,1,1,0
4224,2,14,3,4,0.428571429,0,0
4225,8,1,1,5,0.166666667,0,1
4225,13,10,3,2,0.6,0,0
4226,3,12,5,4,0.555555556,0,0
4227,12,4,1,4,0.2,0,1
4227,9,12,1,3,0.25,0,1
4228,2,11,3,0,1,0,0
4229,13,4,4,0,1,0,0
4229,9,5,1,5,0.166666667,1,0
4230,9,14,5,1,0.833333333,0,0
4230,1,10,2,5,0.285714286,1,0
4231,11,3,1,6,0.142857143,1,1
4232,9,5,1,8,0.111111111,1,0
4232,2,10,2,2,0.5,0,0
4233,2,15,3,1,0.75,0,0
4233,12,7,2,3,0.4,0,0
4234,7,13,3,1,0.75,0,0
4235,1,13,1,7,0.125,0,0
4235,11,6,3,0,1,0,0
4236,8,3,1,1,0.5,1,1
4237,5,6,3,2,0.6,1,1
4237,15,9,4,1,0.8,0,0
4238,11,5,5,0,1,0,0
4238,5,11,3,2,0.6,0,0
4238,8,12,1,0,1,0,0
4240,6,4,2,6,0.25,0,0
4240,4,11,4,6,0.4,0,0
4240,14,9,2,0,1,0,0
4241,6,13,3,5,0.375,0,0
4242,13,2,2,2,0.5,1,1
4242,1,10,4,0,1,1,0
4243,10,11,1,6,0.142857143,0,0
4243,12,9,3,1,0.75,0,1
4244,5,6,5,4,0.555555556,1,1
4245,5,14,9,0,1,0,1
4245,8,14,2,2,0.5,0,0
4245,13,6,8,2,0.8,0,0
4247,12,3,6,3,0.666666667,0,0
4247,9,3,3,5,0.375,0,0
4247,1,7,1,0,1,1,0
4248,9,11,2,6,0.25,0,0
4249,14,3,1,0,1,0,0
4249,2,10,2,5,0.285714286,0,0
4250,6,5,1,0,1,1,1
4250,2,11,4,3,0.571428571,0,0
4250,13,6,1,0,1,0,0
4251,6,13,1,0,1,0,0
